Q346022	P1087	2546	József Pintér		occurUntil	2014
Q440813	P1087	2345	Regina Pokorná		occurUntil	2016
Q99230	P1087	2512	Jan Michael Sprenger		occurSince	2011
Q629032	P54	Q309025	Baykal Kulaksızoğlu	FC Lokomotiv 1929 Sofia	occurUntil	2011
Q927149	P1082	124	Pedroso de Acim		occurUntil	2013
Q588783	P54	Q815890	Ross Aloisi	Wellington Phoenix FC	occurSince	2007
Q438652	P54	Q354059	Mark Birighitti	Adelaide United Football Club	occurUntil	2012
Q695858	P54	Q280814	Paulo Rink	Olympiakos Nicosia FC	occurSince	2003
Q461463	P1087	2195	Elisabeta Polihroniade		occurUntil	2003
Q578345	P54	Q223262	Mauro Lustrinelli	FC Luzern	occurSince	2007
Q350926	P54	Q194393	Martin Abraham	SK Slavia Prague	occurSince	2009
Q540583	P1082	641	Neenstetten		occurUntil	1979
Q489054	P1538	667	Patersdorf		occurUntil	1987
Q194537	P17	Q17	WTA Doubles Championships	Japan	occurUntil	1981
Q637489	P31	Q484170	Auneau	commune of France	occurUntil	2015
Q720457	P166	Q937629	Dean Kamen	National Medal of Technology and Innovation	occurUntil	2000
Q676263	P1082	1043	Bratronice		occurUntil	1930
Q1232768	P1087	2709	Dmitry Andreikin		occurSince	2013
Q431107	P54	Q725018	Kjetil Rekdal	Lierse S.K.	occurUntil	1996
Q450900	P1087	2459	Nino Khurtsidze		occurSince	2001
Q630491	P1087	2543	Yuri Gonzalez Vidal		occurSince	2013
Q644750	P1087	2496	Alexey Khruschiov		occurUntil	2008
Q440144	P1087	2421	Almira Skripchenko		occurSince	2017
Q560404	P1411	Q44585	Georges Urbain	Nobel Prize in Chemistry	occurSince	1913
Q5024	P54	Q1772776	Abel Xavier	Portugal national under-20 football team	occurUntil	1991
Q973536	P1082	2557	Trojanovice		occurSince	2017
Q968141	P1082	931	Prace		occurSince	1961
Q1232768	P1087	2722	Dmitry Andreikin		occurUntil	2014
Q93483	P1082	545	Sulkovec		occurUntil	1880
Q294951	P54	Q1270129	Christian Eriksen	Denmark national under-18 football team	occurSince	2009
Q627195	P1087	2323	Fidel Corrales Jiménez		occurSince	2003
Q386792	P1082	2180	Řehlovice		occurSince	1910
Q627195	P1087	2617	Fidel Corrales Jiménez		occurSince	2012
Q515979	P1087	2492	András Flumbort		occurSince	2013
Q275710	P54	Q19453	Steve Sidwell	Brighton & Hove Albion F.C.	occurSince	2002
Q186497	P1411	Q38104	Willis Lamb	Nobel Prize in Physics	occurSince	1954
Q12175	P1098	2382	Manx		occurUntil	1911
Q137129	P1082	540	Cebrones del Río		occurUntil	2013
Q459625	P54	Q81888	Dmitri Bulykin	AFC Ajax	occurSince	2011
Q339513	P54	Q126334	Cédric Kanté	RC Strasbourg Alsace	occurUntil	2006
Q862998	P54	Q24689	Jules Reimerink	VVV-Venlo	occurUntil	2014
Q644750	P1087	2456	Alexey Khruschiov		occurUntil	2007
Q1144624	P1411	Q989442	Family Ties	Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series	occurUntil	1988
Q393839	P1082	1028	Ženklava		occurSince	1910
Q632868	P1082	3960	Sasbach		occurSince	1961
Q258909	P2196	218	Varga Katalin Secondary School		occurSince	1936
Q433358	P1087	2476	Elina Danielian		occurUntil	2012
Q542985	P1087	2567	Róbert Ruck		occurSince	2012
Q808661	P54	Q201360	Mustafa Özkan	Grasshopper Club Zürich	occurUntil	1999
Q896340	P1082	147	Bošín		occurSince	1970
Q450900	P1087	2430	Nino Khurtsidze		occurUntil	2009
Q603720	P54	Q391987	Rolando Serrano	América de Cali	occurUntil	1963
Q1014164	P1082	606	Montchamp		occurSince	1968
Q529234	P1082	480	Gunningen		occurUntil	1977
Q77545	P1411	Q44585	Max Bodenstein	Nobel Prize in Chemistry	occurUntil	1937
Q656464	P54	Q162472	Václav Koloušek	FK Příbram	occurUntil	2005
Q888889	P1082	408	Bobrůvka		occurSince	1890
Q695260	P54	Q1202768	Dieter Burdenski	Germany national under-23 football team	occurUntil	1973
Q29146	P1082	2432	Tineg		occurUntil	1975
Q219074	P1087	2528	Zoltán Varga		occurUntil	2002
Q1232768	P1087	2700	Dmitry Andreikin		occurUntil	2012
Q103131	P54	Q15789	Erwin Hadewicz	FC Bayern Munich	occurUntil	1975
Q13306	P54	Q1450568	Alexandre Lacazette	France national under-17 association football team	occurSince	2007
Q1239669	P54	Q38245	Donald Agu	Eintracht Frankfurt	occurSince	1998
Q1291479	P1087	2238	Oksana Sarana-Hungeling		occurUntil	2016
Q879765	P54	Q142005	Björn Ziegenbein	F.C. Hansa Rostock	occurSince	2010
Q320922	P39	Q26248695	Sidney Sonnino	minister of Foreign Affairs of the Kingdom of Italy	occurSince	1914
Q574366	P1082	1410	Casas de Juan Núñez		occurUntil	2010
Q64	P190	Q84	Berlin	London	occurSince	2000
Q554928	P54	Q19451	Javi Moreno	Bolton Wanderers F.C.	occurUntil	2004
Q1233504	P1082	226	Vespella de Gaià		occurUntil	2002
Q67757	P1087	2295	Rudolf Teschner		occurUntil	2013
Q492446	P1087	2521	Luís Galego		occurUntil	2002
Q37767	P1411	Q37922	T. S. Eliot	Nobel Prize in Literature	occurUntil	1945
Q392231	P1082	477	Šošůvka		occurSince	1869
Q25845	P1082	450	Hybrálec		occurUntil	2017
Q1081566	P1087	2362	Christian Richter		occurSince	2012
Q950890	P54	Q385222	Dániel Völgyi	Hungary national under-21 football team	occurUntil	2008
Q1145764	P1411	Q5243457	Guiding Light	Daytime Emmy Award for Outstanding Younger Actress in a Drama Series	occurUntil	2005
Q569875	P54	Q767400	Zoran Šupić	Diósgyőri VTK	occurUntil	2010
Q219000	P1087	2557	Zoltán Medvegy		occurUntil	2016
Q1191198	P1087	2566	Ding Liren		occurUntil	2009
Q942983	P1082	286	Sotragero		occurUntil	2016
Q981325	P1087	2509	Rubén Felgaer		occurSince	2002
Q651035	P54	Q784965	Mark Williams	Mamelodi Sundowns F.C.	occurUntil	1991
Q487793	P1087	2240	Anatoly Lein		occurSince	2013
Q468216	P1087	2189	Ana Srebrnič		occurUntil	2017
Q439783	P54	Q301726	Jakub Wierzchowski	Ruch Chorzów	occurSince	1991
Q328765	P1411	Q37922	Taha Hussein	Nobel Prize in Literature	occurSince	1960
Q317885	P54	Q81888	Arie Haan	AFC Ajax	occurSince	1969
Q1191198	P1087	2289	Ding Liren		occurSince	2007
Q973725	P54	Q142005	Helgi Daníelsson	F.C. Hansa Rostock	occurUntil	2010
Q10543	P54	Q19644	Tommy Mooney	Walsall F.C.	occurSince	2007
Q964563	P1087	2566	Vasil Spasov		occurSince	2013
Q231497	P1087	2423	Zvonko Stanojoski		occurUntil	2014
Q1023824	P1082	1478	Popice		occurSince	1890
Q342680	P54	Q223620	Aleksandr Mostovoi	Deportivo Alavés	occurUntil	2005
Q1169780	P54	Q1543	Aldo Cevenini	AC Milan	occurUntil	1912
Q433358	P1087	2480	Elina Danielian		occurUntil	2008
Q155768	P1411	Q80061	Joseph Lister	Nobel Prize in Physiology or Medicine	occurUntil	1903
Q732938	P1087	2588	Vladimir Potkin		occurSince	2017
Q1159694	P54	Q6703	Massimo Brambati	Empoli FC	occurUntil	1988
Q523392	P54	Q153535	Jupp Derwall	Alemannia Aachen	occurUntil	1953
Q155388	P1087	2450	Sofia Polgar		occurUntil	2012
Q981325	P1087	2587	Rubén Felgaer		occurSince	2004
Q179794	P1087	2463	Guðmundur Sigurjónsson		occurUntil	2002
Q595794	P1082	254	Peřimov		occurUntil	2017
Q203871	P1411	Q6314087	Rush	Juno Award for Music DVD of the Year	occurUntil	2004
Q525582	P54	Q194393	Dušan Vasiljević	SK Slavia Prague	occurSince	2009
Q462792	P54	Q18716	Lamine Diatta	Newcastle United F.C.	occurUntil	2008
Q57751	P39	Q3044918	Jérôme Cahuzac	member of the French National Assembly	occurSince	1997
Q698326	P54	Q692186	Lukas Hinterseer	FC Lustenau 07	occurSince	2012
Q471084	P1087	2552	Hans Tikkanen		occurUntil	2013
Q785005	P1082	728	Valdemaqueda		occurSince	2004
Q724632	P54	Q482764	Daré Nibombé	Al-Nassr	occurUntil	2012
Q742264	P54	Q819354	Morike Sako	KSV Hessen Kassel	occurUntil	2014
Q736911	P1087	2310	Anna Akhsharumova		occurUntil	2007
Q1227941	P1082	662	Ispaster		occurUntil	2009
Q1114935	P54	Q2798	Elio Gustinetti	Udinese Calcio	occurSince	1975
Q1167085	P31	Q484170	Gouchaupre	commune of France	occurUntil	2015
Q726187	P1087	2637	Zurab Azmaiparashvili		occurUntil	2013
Q456164	P54	Q3873513	Davide Astori	Italy national under-18 football team	occurUntil	2005
Q155794	P166	Q746633	Hans Bethe	Henry Draper Medal	occurSince	1947
Q259601	P39	Q35921591	Graham Allen	member of the 53rd Parliament of the United Kingdom	occurUntil	2005
Q678891	P1082	970	Česká Rybná		occurSince	1890
Q374154	P54	Q3873524	Ruben Lima	Portugal national under-19 football team	occurUntil	2009
Q467027	P166	Q3362499	Buffy Sainte-Marie	Canadian Music Hall of Fame	occurUntil	1995
Q184592	P166	Q845333	Gerard 't Hooft	Wolf Prize in Physics	occurUntil	1981
Q311910	P54	Q24711	Marcus Berg	FC Groningen	occurUntil	2009
Q301336	P1891	Q232	Aarhus Convention	Kazakhstan	occurUntil	1998
Q574203	P1082	2130	Leinzell		occurUntil	1986
Q725279	P1087	2565	Constantin Lupulescu		occurUntil	2007
Q780334	P1087	2628	Vladimir Belov		occurUntil	2014
Q334579	P54	Q693951	Newton Ben Katanha	PFC Spartak Nalchik	occurSince	2006
Q1255625	P54	Q8780	Samuel Eto'o	RCD Espanyol de Barcelona	occurUntil	1999
Q677440	P54	Q666289	Sascha Studer	FC Concordia Basel	occurUntil	2008
Q316805	P54	Q50602	Steffen Karl	Manchester City F.C.	occurSince	1994
Q666782	P54	Q1900	Marco Pascolo	Cagliari Calcio	occurUntil	1997
Q55400	P166	Q2545449	Hayao Miyazaki	Person of Cultural Merit	occurSince	2012
Q513637	P1082	34	Arenzana de Arriba		occurUntil	2011
Q448256	P1087	2448	Ekaterina Korbut		occurUntil	2011
Q77389	P1087	2592	Robert Hübner		occurSince	2011
Q985038	P1082	483	Canencia		occurUntil	2013
Q807040	P1082	696	Banín		occurUntil	1921
Q203871	P1411	Q6314087	Rush	Juno Award for Music DVD of the Year	occurSince	2004
Q940653	P1082	40	Lhotka		occurUntil	2001
Q899928	P1082	751	Bratčice		occurUntil	1869
Q550649	P1082	5653	Bietigheim		occurUntil	1990
Q566359	P1087	2272	Annemarie Sylvia Meier		occurUntil	2010
Q31981	P54	Q302977	David Alaba	Austria national under-19 football team	occurSince	2010
Q616042	P1087	2531	Wiktor Moskalenko		occurSince	2013
Q357087	P1087	2425	Harmen Jonkman		occurUntil	2014
Q684746	P54	Q19589	Jay Emmanuel-Thomas	Doncaster Rovers F.C.	occurUntil	2010
Q627922	P1082	102	Solarana		occurUntil	2011
Q1228543	P1082	2450	Sant Jaume dels Domenys		occurUntil	2010
Q1152824	P1087	2608	Jon Ludvig Hammer		occurUntil	2013
Q1083205	P1087	2067	Christina Lehmann		occurUntil	2015
Q166050	P1082	144	Nový Telečkov		occurSince	1930
Q248082	P1082	517	Šimanov		occurSince	1869
Q302140	P1082	426	Mikolajice		occurSince	1880
Q720548	P54	Q219120	Friaça	Associação Atlética Ponte Preta	occurSince	1954
Q776190	P1082	410	Hormigos		occurSince	2002
Q763983	P54	Q1069091	Kazuhisa Kawahara	Tochigi SC	occurUntil	2009
Q312853	P1411	Q2576795	Neal Stephenson	Locus Award for Best Science Fiction Novel	occurUntil	1993
Q465813	P1087	2128	Krisztián Szabó		occurUntil	2001
Q1170293	P1087	2381	Vladimir Raičević		occurSince	2015
Q627500	P1082	830	Greifenberg		occurUntil	1970
Q168431	P166	Q277787	Ignazio Silone	Jerusalem Prize	occurUntil	1969
Q558745	P54	Q131209	Alfred Riedl	FK Austria Wien	occurSince	1967
Q347603	P54	Q6641	Matteo Ferrari	SSC Bari	occurUntil	2000
Q438164	P1411	Q1086189	Samuel R. Delany	Nebula Award for Best Novella	occurUntil	1965
Q950040	P1082	238	Slapy		occurSince	1950
Q1140306	P54	Q689874	Cristian Maidana	Philadelphia Union	occurUntil	2015
Q862195	P1087	2082	Bill Hook		occurSince	2007
Q538878	P54	Q3589895	Nathan Kabasele	Belgium national under-17 association football team	occurUntil	2010
Q611290	P1082	256	Polícar		occurSince	2003
Q316557	P54	Q169272	Linus Gerdemann	HTC-Highroad	occurUntil	2008
Q940553	P54	Q1344163	Ludovic Delporte	France national under-20 association football team	occurSince	2000
Q773562	P54	Q4201740	James Coppinger	England national under-16 association football team	occurSince	1997
Q1145764	P1411	Q3019364	Guiding Light	Daytime Emmy Award for Outstanding Lead Actor in a Drama Series	occurUntil	1993
Q1007	P463	Q1043527	Guinea-Bissau	Multilateral Investment Guarantee Agency	occurSince	2006
Q603373	P1082	386	Obora		occurSince	1921
Q832238	P1082	512	Tardelcuende		occurSince	2010
Q824004	P54	Q3590479	Bilal Çubukçu	Turkey national under-17 football team	occurSince	2004
Q866308	P54	Q433529	Archimede Morleo	Atletico Roma F.C.	occurUntil	2006
Q108199	P1087	2281	Tatiana Melamed		occurUntil	2015
Q120453	P1082	257	Muruzábal		occurSince	2016
Q315689	P54	Q499616	Andrés Scotti	Club Nacional de Football	occurUntil	2002
Q542985	P1087	2552	Róbert Ruck		occurSince	2015
Q13803	P1082	719	Les Masies de Roda		occurUntil	2005
Q780334	P1087	2614	Vladimir Belov		occurSince	2014
Q672118	P54	Q221927	Eric Viscaal	De Graafschap	occurUntil	2001
Q642446	P54	Q1023191	Ataúd Gazale	Club Deportivo Huachipato	occurUntil	2010
Q80458	P1082	2906	Burgstetten		occurSince	1986
Q506568	P54	Q643107	Anıl Dilaver	Denizlispor	occurSince	2012
Q981289	P54	Q2693	Roberto Andreoli	Parma Calcio 1913	occurUntil	1987
Q741364	P1087	2490	Aleksandar Matanović		occurSince	2003
Q433358	P1087	2458	Elina Danielian		occurSince	2015
Q576688	P54	Q2670674	Artur Krysiak	Poland national under-19 football team	occurSince	2008
Q527845	P54	Q2701714	Franck Songo'o	France national under-19 association football team	occurUntil	2006
Q155388	P1087	2459	Sofia Polgar		occurSince	2007
Q525994	P1082	129	Nebřehovice		occurSince	1991
Q911856	P4080	0	Dvorek		occurSince	1961
Q487793	P1087	2231	Anatoly Lein		occurSince	2014
Q541305	P1087	2223	Salomėja Zaksaitė		occurSince	2007
Q574269	P1082	2749	Böbingen an der Rems		occurSince	1970
Q585451	P1082	724	Llanos del Caudillo		occurUntil	2010
Q466127	P54	Q631695	Mohamed Kallon	Guizhou Renhe F.C.	occurSince	2010
Q517854	P1087	2563	Valery Popov		occurUntil	2009
Q163437	P54	Q204888	Zisis Vryzas	P.A.O.K. F.C.	occurUntil	2008
Q635154	P1411	Q6500775	Julia McKenzie	Laurence Olivier Award for Best Actress in a Musical	occurSince	1994
Q675955	P1087	2530	Evgeny Sveshnikov		occurSince	2012
Q866380	P1082	272	Biskoupky		occurUntil	1961
Q1017	P17	Q43287	Aachen	German Empire	occurUntil	1918
Q16675	P1082	242	Aguilar de Segarra		occurUntil	2013
Q338609	P1082	1233	Čenkovice		occurUntil	1890
Q543897	P1082	337	Carcedo de Burgos		occurSince	2010
Q168323	P54	Q215302	Zbyněk Pospěch	Odds BK	occurSince	2007
Q312918	P1087	2788	Alexander Morozevich		occurSince	2008
Q297605	P54	Q201969	Önder Çengel	FC Winterthur	occurSince	2007
Q534293	P1082	3287	Höpfingen		occurUntil	2002
Q11641	P166	Q8000166	Grace Hopper	Wilbur Cross Medal	occurUntil	1972
Q954175	P1082	1143	Calaceite		occurSince	2006
Q116995	P1411	Q6314056	Charles Dutoit	Juno Award for Classical Album of the Year – Large Ensemble or Soloist(s) with Large Ensemble Accompaniment	occurSince	1986
Q218090	P54	Q1274296	Dedimar Souza Lima	Esporte Clube Santo André	occurUntil	2005
Q618381	P1082	842	Trevélez		occurUntil	2010
Q482955	P54	Q18656	Edwin van der Sar	Manchester United F.C.	occurUntil	2011
Q255771	P2656	85	Equatorial Guinea men's national association football team		occurSince	2016
Q715272	P54	Q161034	Henrich Benčík	SV Wacker Burghausen	occurSince	2013
Q664353	P54	Q200688	Hjalgrím Elttør	Faroe Islands men's national football team	occurUntil	2013
Q649776	P54	Q853508	Mika Nurmela	RoPS	occurUntil	2008
Q509788	P1082	543	Manzanera		occurUntil	2007
Q1229335	P1087	2526	Gyula Pap		occurUntil	2013
Q231391	P166	Q1537996	Bernadette Peters	Tony Award for Best Actress in a Musical	occurUntil	1986
Q723614	P54	Q5794	Luke Garbutt	Everton F.C.	occurSince	2011
Q578673	P54	Q676899	Aldo Agroppi	Italy men's national association football team	occurSince	1972
Q314315	P54	Q1129595	Diego Capel	Spain national under-21 association football team	occurUntil	2011
Q71022	P1411	Q38104	Ernst Ruska	Nobel Prize in Physics	occurSince	1957
Q815086	P1087	2199	Bela Mesaros		occurUntil	2015
Q664157	P1087	2566	Igor Glek		occurUntil	2005
Q1194455	P1082	192	Vojtanov		occurUntil	2001
Q453607	P1087	2396	Tania Sachdev		occurUntil	2016
Q1143949	P131	Q34266	Irkutsk Governorate	Russian Empire	occurSince	1796
Q692777	P54	Q219120	Wellington Oliveira dos Reis	Associação Atlética Ponte Preta	occurSince	2011
Q987409	P1082	112	Pinedas		occurSince	2015
Q11931	P54	Q15755	Tim Matavž	FC Augsburg	occurSince	2014
Q394213	P1082	1095	Žiželice		occurSince	1900
Q1079195	P1087	2232	Christian Clemens		occurSince	2017
Q665747	P54	Q12236	Wilfried Dalmat	Racing de Santander	occurSince	2005
Q151485	P1082	331	Suchá		occurSince	1950
Q106275	P166	Q1377738	Juliette Binoche	European Film Award for Best Actress	occurSince	1997
Q444293	P54	Q512476	Tomáš Skuhravý	FK Viktoria Žižkov	occurSince	1996
Q529099	P1082	434	Weilen unter den Rinnen		occurUntil	1984
Q440813	P1087	2347	Regina Pokorná		occurSince	2014
Q430543	P1087	2310	Carmen Voicu-Jagodzinsky		occurSince	2005
Q660967	P54	Q837956	Petter Furuseth	Viborg FF	occurSince	2007
Q816284	P1082	1380	Belver de Cinca		occurUntil	2008
Q716593	P1087	2399	Jacob Murey		occurUntil	2016
Q533007	P54	Q80964	Elzo Coelho	Sociedade Esportiva Palmeiras	occurSince	1989
Q590606	P1087	2407	Mary Ann Gomes		occurUntil	2014
Q381774	P54	Q478309	David de la Fuente	XDS Astana Team	occurUntil	2010
Q629927	P1082	532	Saint-Côme-du-Mont		occurSince	2013
Q718236	P1087	2595	Aleksander Delchev		occurSince	2017
Q815086	P1087	2203	Bela Mesaros		occurUntil	2017
Q547755	P1082	167	Husí Lhota		occurUntil	2016
Q178344	P1411	Q38104	Luis Walter Alvarez	Nobel Prize in Physics	occurUntil	1953
Q700428	P54	Q1140533	Ng Wai Chiu	South China AA	occurUntil	2002
Q836175	P1082	378	Matamala de Almazán		occurUntil	2004
Q650568	P1082	1977	Schlier		occurUntil	1968
Q487113	P1087	2473	Aryam Abreu Delgado		occurUntil	2010
Q969892	P1087	2575	Jean-Marc Degraeve		occurSince	2014
Q991178	P54	Q208406	Károly Erős	MTK Budapest FC	occurSince	1998
Q716593	P1087	2428	Jacob Murey		occurSince	2014
Q979919	P54	Q499616	Jorge Marcelo Rodríguez	Club Nacional de Football	occurUntil	2007
Q468216	P1087	2197	Ana Srebrnič		occurUntil	2013
Q773562	P54	Q48939	James Coppinger	Exeter City F.C.	occurUntil	2004
Q66248	P166	Q957735	Wilhelm Genazino	Literature Award of the Bavarian Academy of the Fine Arts	occurSince	1998
Q723866	P1087	2601	Evgeny Vladimirov		occurUntil	2016
Q924085	P1082	2095	Horní Slavkov		occurUntil	1950
Q1321755	P1087	2245	Silvia-Raluca Sgîrcea		occurSince	2014
Q1048856	P1411	Q596294	All in the Family	Golden Globe Award for Best Television Series – Musical or Comedy	occurUntil	1972
Q1124934	P1087	2628	Robert Markuš		occurUntil	2015
Q516654	P1082	960	Navaleno		occurSince	2002
Q609626	P54	Q132885	Larbi Benbarek	Olympique de Marseille	occurUntil	1939
Q462237	P54	Q852079	Javier de Pedro	Burgos CF	occurUntil	2006
Q352413	P1087	2651	Alexander Beliavsky		occurSince	2013
Q450970	P54	Q206692	Xavier Margairaz	FC Zürich	occurUntil	2012
Q80477	P1082	2810	Bad Rippoldsau-Schapbach		occurUntil	1965
Q952098	P1087	2623	Surya Shekhar Ganguly		occurUntil	2013
Q738658	P1087	2545	Sipke Ernst		occurUntil	2015
Q658611	P54	Q19593	Joe Kennaway	Celtic F.C.	occurUntil	1939
Q1116991	P1411	Q1967731	Five Easy Pieces	National Society of Film Critics Award for Best Actor	occurUntil	1970
Q1108579	P1087	2455	Colin McNab		occurSince	2013
Q837051	P1082	2311	Mequinenza		occurUntil	2015
Q935137	P54	Q214978	Gastón Machín	Club Atlético Independiente	occurSince	2006
Q88430	P1087	2434	Thomas Pähtz		occurUntil	2011
Q536056	P1082	372	Javůrek		occurSince	1950
Q16685	P1082	384	Castellfollit del Boix		occurSince	2001
Q191773	P1082	608	Villalobón		occurUntil	2004
Q1222692	P1087	2121	Dieter Riegler		occurSince	2013
Q330127	P4080	43	Újezdsko		occurUntil	1980
Q82220	P1082	1264	Spechbach		occurUntil	1974
Q921730	P1082	1057	Brloh		occurSince	1970
Q963212	P1082	45	Plou		occurUntil	2013
Q983554	P1082	173	Murillo de Gállego		occurSince	2007
Q468216	P1087	2200	Ana Srebrnič		occurSince	2013
Q352413	P1087	2630	Alexander Beliavsky		occurUntil	2016
Q147495	P1087	2652	Wesley So		occurUntil	2012
Q625842	P54	Q513145	Kim Dong-sub	Tokushima Vortis	occurUntil	2010
Q1291479	P1087	2238	Oksana Sarana-Hungeling		occurSince	2011
Q1144624	P1411	Q1285970	Family Ties	Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series	occurSince	1985
Q762728	P1082	88	Magnanville		occurSince	1806
Q522986	P54	Q186532	Joonas Kolkka	Finland men's national football team	occurUntil	2010
Q1032066	P1411	Q6314058	The Canadian Brass	Juno Award for Classical Album of the Year – Solo or Chamber Ensemble	occurUntil	2013
Q788941	P1087	2200	György Bakcsi		occurSince	2016
Q523604	P54	Q17479	Araken Patusca	Clube de Regatas do Flamengo	occurSince	1930
Q747010	P1082	659	Chromeč		occurUntil	1900
Q984673	P1082	44	Viacamp y Litera		occurSince	2016
Q1191198	P1087	2230	Ding Liren		occurUntil	2004
Q231497	P1087	2423	Zvonko Stanojoski		occurUntil	2015
Q209991	P1082	895	Langourla		occurUntil	1968
Q944625	P1082	289	Azután		occurSince	2016
Q169142	P1082	258	Zdobnice		occurSince	1950
Q930346	P54	Q1457	Vincenzo Fiorillo	U.C. Sampdoria	occurUntil	2014
Q919720	P54	Q3589784	Miquel Soler	Spain national under-18 football team	occurUntil	1983
Q1001466	P1082	786	Budiměřice		occurUntil	1890
Q21349	P1082	1159	Wingersheim		occurUntil	2008
Q504274	P1087	2526	Stewart Haslinger		occurUntil	2015
Q964703	P54	Q305285	Mikhail Kupriyanov	FC SKA Rostov-on-Don	occurUntil	2006
Q72292	P166	Q19971597	Fridtjof Nansen	Carl-Ritter-Medal	occurUntil	1889
Q1029155	P166	Q225085	Camille Claudel	César Award for Best Cinematography	occurUntil	1989
Q672722	P1082	205	Vertavillo		occurUntil	2013
Q439918	P54	Q329812	Herculez Gomez	Sporting Kansas City	occurUntil	2009
Q944466	P1082	423	Muñogalindo		occurUntil	2006
Q65226	P1411	Q44585	Max Volmer	Nobel Prize in Chemistry	occurUntil	1964
Q964881	P1087	2616	Eduardas Rozentalis		occurSince	2013
Q550582	P1082	1113	Kolbingen		occurSince	1990
Q507711	P1087	2470	Jean-René Koch		occurUntil	2010
Q57142	P54	Q2016992	Timo Hildebrand	Germany national under-18 football team	occurUntil	1997
Q339583	P54	Q1024264	Rivaldo Barbosa de Souza	Clube de Regatas Brasil	occurSince	2016
Q430543	P1087	2211	Carmen Voicu-Jagodzinsky		occurSince	2004
Q627195	P1087	2323	Fidel Corrales Jiménez		occurUntil	2003
Q1232768	P1087	2727	Dmitry Andreikin		occurSince	2013
Q348037	P1087	2386	Mark Taimanov		occurSince	2015
Q764491	P1082	1884	Piedrahíta		occurSince	2015
Q227025	P54	Q106394	Zoubeir Baya	SC Freiburg	occurSince	1997
Q964881	P2962	Q752119	Eduardas Rozentalis	International Master	occurSince	1987
Q375427	P54	Q1675351	Cristiano Pereira de Souza	Ituano Futebol Clube	occurUntil	1999
Q1253603	P54	Q43710	Doğa Kaya	Antalyaspor	occurSince	2011
Q736175	P1082	472	Bavory		occurSince	1869
Q685117	P1087	2493	Joseph Gallagher		occurUntil	2010
Q1228054	P54	Q3163786	Dirk Schlegel	SpVgg Blau-Weiß 1890 Berlin	occurSince	1986
Q787877	P1082	1194	Jaroslavice		occurSince	1980
Q273766	P54	Q188277	Éder Aleixo	Cruzeiro E.C.	occurSince	1993
Q947976	P1082	747	Milostín		occurUntil	1930
Q675955	P1087	2536	Evgeny Sveshnikov		occurSince	2009
Q1022189	P1082	0	Březová Lada		occurSince	1970
Q971610	P1087	2423	John Peters		occurUntil	2004
Q630491	P1087	2530	Yuri Gonzalez Vidal		occurSince	2009
Q82655	P1087	2389	Anna Ushenina		occurUntil	2005
Q214250	P1082	460	Saint-Aubin-Château-Neuf		occurUntil	1990
Q583139	P1087	2501	Walter Arencibia		occurUntil	2013
Q1332687	P54	Q134255	Marek Koźmiński	Górnik Zabrze	occurUntil	2004
Q987390	P1082	523	Villanueva de Sigena		occurUntil	2002
Q136137	P793	Q14475832	Vasilefs Georgios	ship commissioning	occurUntil	1939
Q1308431	P1082	819	Studánka		occurUntil	1910
Q1192987	P54	Q131215	Kristijan Dobras	SK Rapid Wien	occurUntil	2013
Q94201	P1082	199	Záblatí		occurSince	2016
Q516880	P54	Q2358861	Febian Brandy	England national under-19 association football team	occurSince	2007
Q527594	P54	Q1274296	Rodrigo Fabri	Esporte Clube Santo André	occurSince	2009
Q472966	P1087	2549	Daniel Alsina Leal		occurSince	2011
Q300243	P39	Q35494253	Nigel Dodds	member of the 55th Parliament of the United Kingdom	occurUntil	2015
Q1323847	P54	Q7855039	Metin Aktaş	Turkey A2 national football team	occurSince	2004
Q388220	P1087	2511	Nijat Abasov		occurUntil	2015
Q1096356	P54	Q207501	Ilija Radović	FK Vojvodina	occurSince	2008
Q110101	P1411	Q80061	Edward Calvin Kendall	Nobel Prize in Physiology or Medicine	occurUntil	1930
Q180193	P54	Q1450568	Francis Coquelin	France national under-17 association football team	occurUntil	2008
Q28609	P1082	2723	Staraya Maina		occurUntil	1859
Q1092336	P1087	2152	Cindy Tsai		occurSince	2010
Q723552	P2962	Q105269	Lev Psakhis	Grandmaster	occurSince	1982
Q1272671	P1082	851	Děčany		occurSince	1930
Q12582	P1082	425	Argelaguer		occurUntil	2012
Q326099	P1087	2383	Hans Bouwmeester		occurUntil	2002
Q970977	P1082	667	Rohle		occurSince	2016
Q506493	P1087	2574	Mikhail Gurevich		occurSince	2013
Q275303	P1087	2389	Iweta Rajlich		occurSince	2016
Q317634	P54	Q824850	Abdullah Halman	Gaziantep F.K.	occurUntil	2012
Q724716	P54	Q18723	Eddie Kelly	Queens Park Rangers F.C.	occurUntil	1977
Q554275	P1082	836	Bérchules		occurSince	2008
Q1022207	P4080	22	Březí u Tachova		occurUntil	1910
Q781382	P54	Q338285	Darley Ramon Torres	América Futebol Clube	occurUntil	2014
Q128744	P1082	825	Dešov		occurSince	1921
Q309872	P166	Q1465181	Gary Payton	NBA All-Defensive Team	occurUntil	2001
Q1236192	P1082	390	Dolní Pěna		occurUntil	1880
Q581467	P1082	265	Smetanova Lhota		occurSince	2001
